date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:44:03	45705/45705	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202019%2013:44:03%20GMT	https://accounts.google.com/signin/recovery?continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise	C:/My%20Websites/IT%20assesment/accounts.google.com/signin/recovery1796.html	(from https://accounts.google.com/SignUp?service=wise&continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit)
23:44:04	231/231	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2004%20May%202019%2013:44:04%20GMT	https://accounts.google.com/TOS?loc=AU&hl=en	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.287ad7.delayed	(from https://accounts.google.com/SignUp?service=wise&continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit)
23:44:04	180/180	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jan%202018%2001:15:00%20GMT	http://www.gstatic.com/images/icons/material/system/2x/keyboard_arrow_down_white_24dp.png	C:/My%20Websites/IT%20assesment/www.gstatic.com/images/icons/material/system/2x/keyboard_arrow_down_white_24dp.png	(from https://accounts.google.com/SignUp?service=wise&continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit)
23:44:05	70268/70268	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202019%2013:44:05%20GMT	https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&dsh=1990551116423815357	C:/My%20Websites/IT%20assesment/accounts.google.com/ServiceLogin2881.html	(from https://accounts.google.com/SignUp?hl=en-GB)
23:44:06	351829/351829	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202019%2013:44:05%20GMT	https://accounts.google.com/SignUpWithoutGmail?dsh=1990551116423815357&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/SignUpWithoutGmail2463.html	(from https://accounts.google.com/SignUp?hl=en-GB)
23:44:06	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.2d9609.delayed	(from https://accounts.google.com/SignUp?hl=en-GB)
23:44:06	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB&privacy=true	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.2e1f99.delayed	(from https://accounts.google.com/SignUp?hl=en-GB)
23:44:06	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.2f7ad7.delayed	(from https://accounts.google.com/SignUp?hl=en-GB)
23:44:06	45518/45518	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202019%2013:44:06%20GMT	https://accounts.google.com/signin/recovery?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount	C:/My%20Websites/IT%20assesment/accounts.google.com/signin/recoveryc957.html	(from https://accounts.google.com/SignUp?hl=en-GB)
23:44:07	387/387	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2004%20May%202019%2013:44:07%20GMT	https://accounts.google.com/AccountChooser?continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise&dsh=4489713709084270491	C:/My%20Websites/IT%20assesment/accounts.google.com/AccountChooser.3078f2.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise&dsh=4489713709084270491)
23:44:07	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB&privacy=true	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.321f99.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise&dsh=4489713709084270491)
23:44:07	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.339609.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise&dsh=4489713709084270491)
23:44:07	70849/70849	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202019%2013:44:07%20GMT	https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise&sacu=1&rip=1	C:/My%20Websites/IT%20assesment/accounts.google.com/ServiceLogin6a4e.html	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise&dsh=4489713709084270491)
23:44:08	351620/351620	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202019%2013:44:08%20GMT	https://accounts.google.com/SignUpWithoutGmail?hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/SignUpWithoutGmail3e1d.html	(from https://accounts.google.com/SignUpWithoutGmail?dsh=4489713709084270491&continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise)
23:44:09	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.369609.delayed	(from https://accounts.google.com/SignUpWithoutGmail?dsh=4489713709084270491&continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise)
23:44:09	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB&privacy=true	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.371f99.delayed	(from https://accounts.google.com/SignUpWithoutGmail?dsh=4489713709084270491&continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise)
23:44:09	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.387ad7.delayed	(from https://accounts.google.com/SignUpWithoutGmail?dsh=4489713709084270491&continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise)
23:44:09	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB&privacy=true	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.391f99.delayed	(from https://accounts.google.com/signin/recovery?continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise)
23:44:09	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.3a9609.delayed	(from https://accounts.google.com/signin/recovery?continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise)
23:44:09	353240/353240	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202019%2013:44:09%20GMT	https://accounts.google.com/SignUp?dsh=4489713709084270491&continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise	C:/My%20Websites/IT%20assesment/accounts.google.com/SignUp3572.html	(from https://accounts.google.com/SignUpWithoutGmail?dsh=4489713709084270491&continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise)
23:44:09	44301/44301	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202019%2013:44:09%20GMT	https://accounts.google.com/signin/usernamerecovery?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/signin/usernamerecovery65fd.html	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&dsh=1990551116423815357)
23:44:10	302/302	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2004%20May%202019%2013:44:10%20GMT	https://accounts.google.com/AccountChooser?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&dsh=1990551116423815357	C:/My%20Websites/IT%20assesment/accounts.google.com/AccountChooser.3c2881.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&dsh=1990551116423815357)
23:44:11	70316/70316	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202019%2013:44:11%20GMT	https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&sacu=1&rip=1	C:/My%20Websites/IT%20assesment/accounts.google.com/ServiceLogin1326.html	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&dsh=1990551116423815357)
23:44:12	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB&privacy=true	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.3f1f99.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&dsh=1990551116423815357)
23:44:12	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.409609.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&dsh=1990551116423815357)
23:44:12	352695/352695	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202019%2013:44:12%20GMT	https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount	C:/My%20Websites/IT%20assesment/accounts.google.com/SignUpc957.html	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&dsh=1990551116423815357)
23:44:12	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.429609.delayed	(from https://accounts.google.com/SignUpWithoutGmail?dsh=1990551116423815357&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&hl=en-GB)
23:44:12	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB&privacy=true	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.431f99.delayed	(from https://accounts.google.com/SignUpWithoutGmail?dsh=1990551116423815357&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&hl=en-GB)
23:44:12	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.447ad7.delayed	(from https://accounts.google.com/SignUpWithoutGmail?dsh=1990551116423815357&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&hl=en-GB)
23:44:12	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB&privacy=true	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.451f99.delayed	(from https://accounts.google.com/signin/recovery?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount)
23:44:12	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.469609.delayed	(from https://accounts.google.com/signin/recovery?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount)
23:44:13	352867/352867	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202019%2013:44:12%20GMT	https://accounts.google.com/SignUp?dsh=1990551116423815357&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/SignUp2463.html	(from https://accounts.google.com/SignUpWithoutGmail?dsh=1990551116423815357&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&hl=en-GB)
23:44:13	387/387	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2004%20May%202019%2013:44:13%20GMT	https://accounts.google.com/AccountChooser?continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise&rip=1	C:/My%20Websites/IT%20assesment/accounts.google.com/AccountChooser.472bed.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise&sacu=1&rip=1)
23:44:13	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB&privacy=true	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.481f99.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise&sacu=1&rip=1)
23:44:13	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.499609.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise&sacu=1&rip=1)
23:44:14	70215/70215	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202019%2013:44:14%20GMT	https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&dsh=-1846637137918581124	C:/My%20Websites/IT%20assesment/accounts.google.com/ServiceLoginc30b.html	(from https://accounts.google.com/SignUpWithoutGmail?hl=en-GB)
23:44:14	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.4c9609.delayed	(from https://accounts.google.com/SignUpWithoutGmail?hl=en-GB)
23:44:14	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB&privacy=true	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.4d1f99.delayed	(from https://accounts.google.com/SignUpWithoutGmail?hl=en-GB)
23:44:14	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.4e7ad7.delayed	(from https://accounts.google.com/SignUpWithoutGmail?hl=en-GB)
23:44:14	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.4f9609.delayed	(from https://accounts.google.com/SignUp?dsh=4489713709084270491&continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise)
23:44:14	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB&privacy=true	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.501f99.delayed	(from https://accounts.google.com/SignUp?dsh=4489713709084270491&continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise)
23:44:14	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.517ad7.delayed	(from https://accounts.google.com/SignUp?dsh=4489713709084270491&continue=https%3A%2F%2Fsites.google.com%2Fs%2F1SMD-juIy0fjpsQH6gpDHMi8fr9L19Wog%2Fp%2F15EElhElNZa1gWolGnKOAkBEtwsLfpPCm%2Fedit&service=wise)
23:44:14	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB&privacy=true	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.521f99.delayed	(from https://accounts.google.com/signin/usernamerecovery?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&hl=en-GB)
23:44:14	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.539609.delayed	(from https://accounts.google.com/signin/usernamerecovery?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&hl=en-GB)
23:44:15	352801/352801	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202019%2013:44:14%20GMT	https://accounts.google.com/SignUp?dsh=-1846637137918581124&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/SignUpe233.html	(from https://accounts.google.com/SignUpWithoutGmail?hl=en-GB)
23:44:16	302/302	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2004%20May%202019%2013:44:16%20GMT	https://accounts.google.com/AccountChooser?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&rip=1	C:/My%20Websites/IT%20assesment/accounts.google.com/AccountChooser.54c913.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&sacu=1&rip=1)
23:44:16	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB&privacy=true	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.551f99.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&sacu=1&rip=1)
23:44:16	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.569609.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&sacu=1&rip=1)
23:44:16	70319/70319	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202019%2013:44:16%20GMT	https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&dsh=-5581556228765780503	C:/My%20Websites/IT%20assesment/accounts.google.com/ServiceLogin1933.html	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount)
23:44:17	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.599609.delayed	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount)
23:44:17	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB&privacy=true	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.5a1f99.delayed	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount)
23:44:17	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.5b7ad7.delayed	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount)
23:44:17	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.5c9609.delayed	(from https://accounts.google.com/SignUp?dsh=1990551116423815357&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&hl=en-GB)
23:44:17	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB&privacy=true	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.5d1f99.delayed	(from https://accounts.google.com/SignUp?dsh=1990551116423815357&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&hl=en-GB)
23:44:17	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.5e7ad7.delayed	(from https://accounts.google.com/SignUp?dsh=1990551116423815357&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&hl=en-GB)
23:44:17	351669/351669	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202019%2013:44:17%20GMT	https://accounts.google.com/SignUpWithoutGmail?dsh=-5581556228765780503&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount	C:/My%20Websites/IT%20assesment/accounts.google.com/SignUpWithoutGmail60ba.html	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount)
23:44:18	302/302	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2004%20May%202019%2013:44:18%20GMT	https://accounts.google.com/AccountChooser?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&dsh=-1846637137918581124	C:/My%20Websites/IT%20assesment/accounts.google.com/AccountChooser.5fc30b.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&dsh=-1846637137918581124)
23:44:18	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB&privacy=true	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.601f99.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&dsh=-1846637137918581124)
23:44:18	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.619609.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&dsh=-1846637137918581124)
23:44:19	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.639609.delayed	(from https://accounts.google.com/SignUp?dsh=-1846637137918581124&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&hl=en-GB)
23:44:19	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB&privacy=true	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.641f99.delayed	(from https://accounts.google.com/SignUp?dsh=-1846637137918581124&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&hl=en-GB)
23:44:19	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.657ad7.delayed	(from https://accounts.google.com/SignUp?dsh=-1846637137918581124&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&hl=en-GB)
23:44:19	351815/351815	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20May%202019%2013:44:19%20GMT	https://accounts.google.com/SignUpWithoutGmail?dsh=-1846637137918581124&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/SignUpWithoutGmaile233.html	(from https://accounts.google.com/SignUp?dsh=-1846637137918581124&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&hl=en-GB)
23:44:20	302/302	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2004%20May%202019%2013:44:20%20GMT	https://accounts.google.com/AccountChooser?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&dsh=-5581556228765780503	C:/My%20Websites/IT%20assesment/accounts.google.com/AccountChooser.661933.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&dsh=-5581556228765780503)
23:44:20	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB&privacy=true	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.671f99.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&dsh=-5581556228765780503)
23:44:20	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.689609.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&dsh=-5581556228765780503)
23:44:20	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.6a9609.delayed	(from https://accounts.google.com/SignUpWithoutGmail?dsh=-5581556228765780503&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount)
23:44:20	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB&privacy=true	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.6b1f99.delayed	(from https://accounts.google.com/SignUpWithoutGmail?dsh=-5581556228765780503&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount)
23:44:20	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.6c7ad7.delayed	(from https://accounts.google.com/SignUpWithoutGmail?dsh=-5581556228765780503&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount)
23:44:21	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=AU&hl=en-GB	C:/My%20Websites/IT%20assesment/accounts.google.com/TOS.6d9609.delayed	(from https://accounts.google.com/SignUpWithoutGmail?dsh=-1846637137918581124&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount&hl=en-GB)
